candidate_event_id,group_id,working_filename,working_path,event_index,detected_onset_seconds,corrected_onset_seconds,ioi_seconds,onset_strength_norm,clip_filename,clip_path,keep_event,event_token,review_confidence,reviewer,review_notes,token_ioi_class,token_strength_class,token_rule,usable_for_training,source_review_file
PERF-005-CAND-0008,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,8,5.12,5.12,0.5921089999999998,0.022395,PERF-005_event_0008_PERF-005-CAND-0008.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0008_PERF-005-CAND-0008.wav,yes,MEDIUM_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,MEDIUM,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0009,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,9,5.735329,5.735329,0.615329,0.025239,PERF-005_event_0009_PERF-005-CAND-0009.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0009_PERF-005-CAND-0009.wav,yes,MEDIUM_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,MEDIUM,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0010,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,10,6.362268,6.362268,0.6269390000000001,0.018532,PERF-005_event_0010_PERF-005-CAND-0010.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0010_PERF-005-CAND-0010.wav,yes,MEDIUM_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,MEDIUM,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0011,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,11,6.954376,6.954376,0.5921079999999996,0.024261,PERF-005_event_0011_PERF-005-CAND-0011.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0011_PERF-005-CAND-0011.wav,yes,MEDIUM_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,MEDIUM,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0012,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,12,7.511655,7.511655,0.5572790000000003,0.013564,PERF-005_event_0012_PERF-005-CAND-0012.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0012_PERF-005-CAND-0012.wav,yes,SHORT_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0013,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,13,9.253152,9.253152,1.7414969999999999,0.020659,PERF-005_event_0013_PERF-005-CAND-0013.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0013_PERF-005-CAND-0013.wav,yes,LONG_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,LONG,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0014,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,14,10.774059,10.774059,1.5209069999999993,0.02777,PERF-005_event_0014_PERF-005-CAND-0014.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0014_PERF-005-CAND-0014.wav,yes,LONG_MEDIUM,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,LONG,MEDIUM,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0015,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,15,11.644807,11.644807,0.8707480000000007,0.022254,PERF-005_event_0015_PERF-005-CAND-0015.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0015_PERF-005-CAND-0015.wav,yes,MEDIUM_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,MEDIUM,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0016,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,16,13.409524,13.409524,1.7647169999999992,0.020623,PERF-005_event_0016_PERF-005-CAND-0016.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0016_PERF-005-CAND-0016.wav,yes,LONG_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,LONG,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0017,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,17,13.978413,13.978413,0.5688890000000004,0.017621,PERF-005_event_0017_PERF-005-CAND-0017.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0017_PERF-005-CAND-0017.wav,yes,MEDIUM_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,MEDIUM,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0018,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,18,15.13941,15.13941,1.160997,0.012881,PERF-005_event_0018_PERF-005-CAND-0018.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0018_PERF-005-CAND-0018.wav,yes,LONG_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,LONG,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0019,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,19,16.335238,16.335238,1.1958280000000006,0.011844,PERF-005_event_0019_PERF-005-CAND-0019.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0019_PERF-005-CAND-0019.wav,yes,LONG_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,LONG,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0020,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,20,17.205986,17.205986,0.870747999999999,0.026998,PERF-005_event_0020_PERF-005-CAND-0020.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0020_PERF-005-CAND-0020.wav,yes,MEDIUM_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,MEDIUM,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0021,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,21,17.798095,17.798095,0.5921090000000007,0.019198,PERF-005_event_0021_PERF-005-CAND-0021.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0021_PERF-005-CAND-0021.wav,yes,MEDIUM_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,MEDIUM,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0022,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,22,18.680454,18.680454,0.882359000000001,0.02523,PERF-005_event_0022_PERF-005-CAND-0022.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0022_PERF-005-CAND-0022.wav,yes,MEDIUM_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,MEDIUM,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0023,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,23,21.014059,21.014059,2.3336049999999986,0.020267,PERF-005_event_0023_PERF-005-CAND-0023.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0023_PERF-005-CAND-0023.wav,yes,LONG_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,LONG,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0024,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,24,21.606168,21.606168,0.5921090000000007,0.019337,PERF-005_event_0024_PERF-005-CAND-0024.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0024_PERF-005-CAND-0024.wav,yes,MEDIUM_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,MEDIUM,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0025,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,25,22.175057,22.175057,0.5688889999999986,0.02785,PERF-005_event_0025_PERF-005-CAND-0025.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0025_PERF-005-CAND-0025.wav,yes,SHORT_MEDIUM,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,MEDIUM,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0026,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,26,22.778776,22.778776,0.6037190000000017,0.021791,PERF-005_event_0026_PERF-005-CAND-0026.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0026_PERF-005-CAND-0026.wav,yes,MEDIUM_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,MEDIUM,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0027,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,27,23.359274,23.359274,0.5804979999999986,0.02926,PERF-005_event_0027_PERF-005-CAND-0027.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0027_PERF-005-CAND-0027.wav,yes,MEDIUM_MEDIUM,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,MEDIUM,MEDIUM,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0028,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,28,25.65805,25.65805,2.298776,0.020405,PERF-005_event_0028_PERF-005-CAND-0028.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0028_PERF-005-CAND-0028.wav,yes,LONG_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,LONG,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0029,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,29,27.968435,27.968435,2.310385,0.024019,PERF-005_event_0029_PERF-005-CAND-0029.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0029_PERF-005-CAND-0029.wav,yes,LONG_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,LONG,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0030,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,30,29.141043,29.141043,1.1726080000000003,0.018501,PERF-005_event_0030_PERF-005-CAND-0030.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0030_PERF-005-CAND-0030.wav,yes,LONG_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,LONG,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0031,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,31,29.721542,29.721542,0.5804989999999997,0.018181,PERF-005_event_0031_PERF-005-CAND-0031.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0031_PERF-005-CAND-0031.wav,yes,MEDIUM_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,MEDIUM,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0032,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,32,30.313651,30.313651,0.5921090000000007,0.032466,PERF-005_event_0032_PERF-005-CAND-0032.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0032_PERF-005-CAND-0032.wav,yes,MEDIUM_MEDIUM,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,MEDIUM,MEDIUM,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0033,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,33,32.020317,32.020317,1.7066659999999985,0.020543,PERF-005_event_0033_PERF-005-CAND-0033.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0033_PERF-005-CAND-0033.wav,yes,LONG_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,LONG,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0034,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,34,32.600816,32.600816,0.5804990000000032,0.026624,PERF-005_event_0034_PERF-005-CAND-0034.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0034_PERF-005-CAND-0034.wav,yes,MEDIUM_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,MEDIUM,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0035,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,35,33.738594,33.738594,1.1377779999999973,0.016254,PERF-005_event_0035_PERF-005-CAND-0035.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0035_PERF-005-CAND-0035.wav,yes,MEDIUM_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,MEDIUM,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0036,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,36,34.319093,34.319093,0.5804990000000032,0.017081,PERF-005_event_0036_PERF-005-CAND-0036.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0036_PERF-005-CAND-0036.wav,yes,MEDIUM_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,MEDIUM,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0037,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,37,34.911202,34.911202,0.5921090000000007,0.026826,PERF-005_event_0037_PERF-005-CAND-0037.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0037_PERF-005-CAND-0037.wav,yes,MEDIUM_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,MEDIUM,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0038,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,38,36.629478,36.629478,1.718275999999996,0.015462,PERF-005_event_0038_PERF-005-CAND-0038.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0038_PERF-005-CAND-0038.wav,yes,LONG_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,LONG,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0039,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,39,37.198367,37.198367,0.5688889999999986,0.016462,PERF-005_event_0039_PERF-005-CAND-0039.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0039_PERF-005-CAND-0039.wav,yes,SHORT_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,SHORT,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
PERF-005-CAND-0040,PERF-005,PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\working_audio\ensembles\PERF-005_SDNG_SNDG_Gangsa_ENSEMBLE05.wav,40,38.336145,38.336145,1.1377780000000044,0.013406,PERF-005_event_0040_PERF-005-CAND-0040.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-005\PERF-005_event_0040_PERF-005-CAND-0040.wav,yes,MEDIUM_WEAK,accepted_after_clip_review,Von Jethro E. Landicho,Accepted as usable candidate event; token assigned from IOI and normalized onset strength.,MEDIUM,WEAK,IOI tertile + onset-strength tertile; first event per recording uses START,yes,ensemble_event_review(3).csv
